"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Type"
"BP","GO:0001893","maternal placenta development","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"7421/1594",2,"ZBM"
"BP","GO:0010613","positive regulation of cardiac muscle hypertrophy","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"1906/5578",2,"ZBM"
"BP","GO:0036314","response to sterol","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"7040/6095",2,"ZBM"
"BP","GO:0048048","embryonic eye morphogenesis","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"7474/668",2,"ZBM"
"BP","GO:0048873","homeostasis of number of cells within a tissue","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"596/581",2,"ZBM"
"BP","GO:0070293","renal absorption","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"1906/8644",2,"ZBM"
"BP","GO:0071398","cellular response to fatty acid","2/78","35/18888",0.0571428571428571,13.8373626373626,4.89501460275387,0.00917144021944119,0.0329908632357423,0.0190447712168607,"1906/8644",2,"ZBM"
"BP","GO:0007162","negative regulation of cell adhesion","5/78","310/18888",0.0161290322580645,3.90570719602978,3.3217550987998,0.0091773716371104,0.0329908632357423,0.0190447712168607,"7040/836/5747/5054/5465",5,"ZBM"
"BP","GO:0034504","protein localization to nucleus","5/78","311/18888",0.0160771704180064,3.8931486519911,3.31281776394316,0.00929782716944796,0.0333372870531502,0.0192447527177829,"7040/1906/2147/8841/785",5,"ZBM"
"BP","GO:0046879","hormone secretion","5/78","311/18888",0.0160771704180064,3.8931486519911,3.31281776394316,0.00929782716944796,0.0333372870531502,0.0192447527177829,"1906/2147/668/952/1131",5,"ZBM"
"BP","GO:0045639","positive regulation of myeloid cell differentiation","3/78","105/18888",0.0285714285714286,6.91868131868132,3.91626003537848,0.00939212916739984,0.0336318415722675,0.0194147914156914,"7040/841/5578",3,"ZBM"
"BP","GO:0002532","production of molecular mediator involved in inflammatory response","3/78","106/18888",0.0283018867924528,6.85341074020319,3.89157503219524,0.00963738269351359,0.0344654719581985,0.0198960246549077,"5054/2147/5465",3,"ZBM"
"BP","GO:0007617","mating behavior","2/78","36/18888",0.0555555555555556,13.4529914529915,4.81593502124394,0.00968514283795894,0.0345025423107726,0.0199174244097022,"7068/3066",2,"ZBM"
"BP","GO:0014742","positive regulation of muscle hypertrophy","2/78","36/18888",0.0555555555555556,13.4529914529915,4.81593502124394,0.00968514283795894,0.0345025423107726,0.0199174244097022,"1906/5578",2,"ZBM"
"BP","GO:0032094","response to food","2/78","36/18888",0.0555555555555556,13.4529914529915,4.81593502124394,0.00968514283795894,0.0345025423107726,0.0199174244097022,"5465/1543",2,"ZBM"
"BP","GO:0032943","mononuclear cell proliferation","5/78","315/18888",0.0158730158730159,3.84371184371184,3.27743606230112,0.00979059581360188,0.0348333794499357,0.0201084081248108,"596/581/836/3575/952",5,"ZBM"
"BP","GO:0032963","collagen metabolic process","3/78","107/18888",0.0280373831775701,6.78936017253774,3.86720767810384,0.00988635445738479,0.035128920587986,0.0202790163722858,"7040/2147/3066",3,"ZBM"
"BP","GO:0022408","negative regulation of cell-cell adhesion","4/78","203/18888",0.0197044334975369,4.77150435771125,3.47896833143063,0.00995182975599717,0.0353162368776925,0.0203871492167391,"7040/836/5747/5465",4,"ZBM"
"BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","5/78","317/18888",0.0157728706624606,3.81946129580199,3.25996184470316,0.0100436136417798,0.0355963156983949,0.0205488314687266,"7040/3065/7474/5465/3066",5,"ZBM"
"BP","GO:0006939","smooth muscle contraction","3/78","108/18888",0.0277777777777778,6.72649572649573,3.84315073398867,0.0101390553593614,0.0357786514083494,0.0206540891534357,"1906/952/1131",3,"ZBM"
"BP","GO:0060291","long-term synaptic potentiation","3/78","108/18888",0.0277777777777778,6.72649572649573,3.84315073398867,0.0101390553593614,0.0357786514083494,0.0206540891534357,"2903/2904/2906",3,"ZBM"
"BP","GO:0007431","salivary gland development","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"7040/5423",2,"ZBM"
"BP","GO:0008207","C21-steroid hormone metabolic process","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"8644/8912",2,"ZBM"
"BP","GO:0010092","specification of animal organ identity","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"367/7474",2,"ZBM"
"BP","GO:0010934","macrophage cytokine production","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"7040/7474",2,"ZBM"
"BP","GO:0010935","regulation of macrophage cytokine production","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"7040/7474",2,"ZBM"
"BP","GO:0070229","negative regulation of lymphocyte apoptotic process","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"596/3575",2,"ZBM"
"BP","GO:0070269","pyroptosis","2/78","37/18888",0.0540540540540541,13.0893970893971,4.73993844473977,0.0102113925623541,0.0357786514083494,0.0206540891534357,"841/836",2,"ZBM"
"BP","GO:0001822","kidney development","5/78","319/18888",0.0156739811912226,3.79551482999759,3.24262911357969,0.0103011033775788,0.0360473503781772,0.020809202112136,"596/581/1906/842/7474",5,"ZBM"
"BP","GO:0032760","positive regulation of tumor necrosis factor production","3/78","109/18888",0.0275229357798165,6.66478475652788,3.81939719189172,0.0103954959726789,0.036285917846627,0.0209469209351916,"7040/7474/3066",3,"ZBM"
"BP","GO:0061387","regulation of extent of cell growth","3/78","109/18888",0.0275229357798165,6.66478475652788,3.81939719189172,0.0103954959726789,0.036285917846627,0.0209469209351916,"7474/10013/4133",3,"ZBM"
"BP","GO:0009566","fertilization","4/78","207/18888",0.0193236714975845,4.67930137495355,3.42755844571027,0.0106341994781297,0.0367814842828011,0.0212329986086447,"367/581/668/8912",4,"ZBM"
"BP","GO:0001708","cell fate specification","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"367/3065/3066",3,"ZBM"
"BP","GO:0009135","purine nucleoside diphosphate metabolic process","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"9759/5465/5563",3,"ZBM"
"BP","GO:0009179","purine ribonucleoside diphosphate metabolic process","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"9759/5465/5563",3,"ZBM"
"BP","GO:0048144","fibroblast proliferation","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"2099/581/7474",3,"ZBM"
"BP","GO:0048477","oogenesis","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"596/1906/668",3,"ZBM"
"BP","GO:0051100","negative regulation of binding","3/78","110/18888",0.0272727272727273,6.6041958041958,3.79594026557617,0.0106556865465763,0.0367814842828011,0.0212329986086447,"581/1565/4133",3,"ZBM"
"BP","GO:0009914","hormone transport","5/78","322/18888",0.015527950310559,3.76015289058767,3.2168906300224,0.0106958032952685,0.0367814842828011,0.0212329986086447,"1906/2147/668/952/1131",5,"ZBM"
"BP","GO:0050890","cognition","5/78","322/18888",0.015527950310559,3.76015289058767,3.2168906300224,0.0106958032952685,0.0367814842828011,0.0212329986086447,"836/2903/2904/2902/2558",5,"ZBM"
"BP","GO:0031281","positive regulation of cyclase activity","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"776/775",2,"ZBM"
"BP","GO:0034391","regulation of smooth muscle cell apoptotic process","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"2099/1906",2,"ZBM"
"BP","GO:0045981","positive regulation of nucleotide metabolic process","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"5465/5563",2,"ZBM"
"BP","GO:0048846","axon extension involved in axon guidance","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"7474/10013",2,"ZBM"
"BP","GO:0071392","cellular response to estradiol stimulus","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"2099/2100",2,"ZBM"
"BP","GO:1900544","positive regulation of purine nucleotide metabolic process","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"5465/5563",2,"ZBM"
"BP","GO:1902284","neuron projection extension involved in neuron projection guidance","2/78","38/18888",0.0526315789473684,12.7449392712551,4.66682257801508,0.0107500797632898,0.0367814842828011,0.0212329986086447,"7474/10013",2,"ZBM"
"BP","GO:0007416","synapse assembly","4/78","208/18888",0.0192307692307692,4.65680473372781,3.4149110490016,0.0108094048483543,0.0369388057040059,0.0213238161920752,"7474/2561/2556/2558",4,"ZBM"
"BP","GO:0001938","positive regulation of endothelial cell proliferation","3/78","111/18888",0.027027027027027,6.54469854469855,3.7727733815573,0.0109196370093896,0.0372235901994956,0.0214882149082881,"5578/2152/7474",3,"ZBM"
"BP","GO:0090277","positive regulation of peptide hormone secretion","3/78","111/18888",0.027027027027027,6.54469854469855,3.7727733815573,0.0109196370093896,0.0372235901994956,0.0214882149082881,"2147/952/1131",3,"ZBM"
"BP","GO:0019216","regulation of lipid metabolic process","5/78","326/18888",0.0153374233128834,3.71401604530439,3.18304823967387,0.0112380628700927,0.0380090307359442,0.0219416293950271,"2147/5465/1594/6095/8644",5,"ZBM"
"BP","GO:0031647","regulation of protein stability","5/78","326/18888",0.0153374233128834,3.71401604530439,3.18304823967387,0.0112380628700927,0.0380090307359442,0.0219416293950271,"596/836/8841/10013/55869",5,"ZBM"
"BP","GO:1904951","positive regulation of establishment of protein localization","5/78","326/18888",0.0153374233128834,3.71401604530439,3.18304823967387,0.0112380628700927,0.0380090307359442,0.0219416293950271,"7040/2147/8841/952/1131",5,"ZBM"
"BP","GO:0007409","axonogenesis","6/78","455/18888",0.0131868131868132,3.19323753169907,3.04949376431778,0.0112886891567266,0.0380090307359442,0.0219416293950271,"596/5747/1906/7474/10013/4133",6,"ZBM"
"BP","GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"10013/4133",2,"ZBM"
"BP","GO:0032350","regulation of hormone metabolic process","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"1594/8644",2,"ZBM"
"BP","GO:0034390","smooth muscle cell apoptotic process","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"2099/1906",2,"ZBM"
"BP","GO:0045616","regulation of keratinocyte differentiation","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"7421/1594",2,"ZBM"
"BP","GO:0051349","positive regulation of lyase activity","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"776/775",2,"ZBM"
"BP","GO:0060306","regulation of membrane repolarization","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"776/784",2,"ZBM"
"BP","GO:0071312","cellular response to alkaloid","2/78","39/18888",0.0512820512820513,12.4181459566075,4.59640332623642,0.0113010954825441,0.0380090307359442,0.0219416293950271,"836/779",2,"ZBM"
"BP","GO:0002793","positive regulation of peptide secretion","3/78","113/18888",0.0265486725663717,6.428863172226,3.72728445947255,0.0114588557290015,0.0383996521281793,0.0221671250116277,"2147/952/1131",3,"ZBM"
"BP","GO:0070252","actin-mediated cell contraction","3/78","113/18888",0.0265486725663717,6.428863172226,3.72728445947255,0.0114588557290015,0.0383996521281793,0.0221671250116277,"776/775/783",3,"ZBM"
"BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","3/78","113/18888",0.0265486725663717,6.428863172226,3.72728445947255,0.0114588557290015,0.0383996521281793,0.0221671250116277,"7040/7474/3066",3,"ZBM"
"BP","GO:0042594","response to starvation","4/78","212/18888",0.0188679245283019,4.5689404934688,3.36511335678532,0.0115288952907708,0.0385876446975254,0.0222756482548082,"596/5465/5563/8644",4,"ZBM"
"BP","GO:0072001","renal system development","5/78","329/18888",0.0151975683890578,3.68014963759645,3.15801434901625,0.0116569096334342,0.0389689925909974,0.0224957905206625,"596/581/1906/842/7474",5,"ZBM"
"BP","GO:0042307","positive regulation of protein import into nucleus","2/78","40/18888",0.05,12.1076923076923,4.52851273887325,0.0118643314294531,0.0394717180249112,0.0227860008981652,"7040/8841",2,"ZBM"
"BP","GO:0051385","response to mineralocorticoid","2/78","40/18888",0.05,12.1076923076923,4.52851273887325,0.0118643314294531,0.0394717180249112,0.0227860008981652,"1906/10013",2,"ZBM"
"BP","GO:0052652","cyclic purine nucleotide metabolic process","2/78","40/18888",0.05,12.1076923076923,4.52851273887325,0.0118643314294531,0.0394717180249112,0.0227860008981652,"6095/785",2,"ZBM"
"BP","GO:1902742","apoptotic process involved in development","2/78","40/18888",0.05,12.1076923076923,4.52851273887325,0.0118643314294531,0.0394717180249112,0.0227860008981652,"581/7421",2,"ZBM"
"BP","GO:0009187","cyclic nucleotide metabolic process","2/78","41/18888",0.0487804878048781,11.812382739212,4.46299723076608,0.0124396799773708,0.0411386310362753,0.0237482666234659,"6095/785",2,"ZBM"
"BP","GO:0010762","regulation of fibroblast migration","2/78","41/18888",0.0487804878048781,11.812382739212,4.46299723076608,0.0124396799773708,0.0411386310362753,0.0237482666234659,"7040/5747",2,"ZBM"
"BP","GO:0043506","regulation of JUN kinase activity","2/78","41/18888",0.0487804878048781,11.812382739212,4.46299723076608,0.0124396799773708,0.0411386310362753,0.0237482666234659,"1906/7474",2,"ZBM"
"BP","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/78","41/18888",0.0487804878048781,11.812382739212,4.46299723076608,0.0124396799773708,0.0411386310362753,0.0237482666234659,"581/2147",2,"ZBM"
"BP","GO:1900016","negative regulation of cytokine production involved in inflammatory response","2/78","41/18888",0.0487804878048781,11.812382739212,4.46299723076608,0.0124396799773708,0.0411386310362753,0.0237482666234659,"2147/5465",2,"ZBM"
"BP","GO:0051235","maintenance of location","5/78","337/18888",0.0148367952522255,3.59278703492353,3.09266249623401,0.0128257273957059,0.042364693832117,0.0244560409328999,"581/2147/5465/779/775",5,"ZBM"
"BP","GO:0007601","visual perception","4/78","219/18888",0.0182648401826484,4.42290129961363,3.28087964862912,0.0128609529909199,0.0424207043611693,0.0244883743612166,"783/785/1429/93589",4,"ZBM"
"BP","GO:0006090","pyruvate metabolic process","3/78","118/18888",0.0254237288135593,6.15645371577575,3.61821512670263,0.0128733351385051,0.0424207043611693,0.0244883743612166,"9759/5465/5563",3,"ZBM"
"BP","GO:0001662","behavioral fear response","2/78","42/18888",0.0476190476190476,11.5311355311355,4.39971603723692,0.0130270341601473,0.0428252144362087,0.0247218875548238,"596/2558",2,"ZBM"
"BP","GO:0060563","neuroepithelial cell differentiation","2/78","42/18888",0.0476190476190476,11.5311355311355,4.39971603723692,0.0130270341601473,0.0428252144362087,0.0247218875548238,"7040/5054",2,"ZBM"
"BP","GO:0046034","ATP metabolic process","4/78","220/18888",0.0181818181818182,4.4027972027972,3.26913537547298,0.0130589341946381,0.0428791575928331,0.0247530275425618,"7040/9759/5465/5563",4,"ZBM"
"BP","GO:0009185","ribonucleoside diphosphate metabolic process","3/78","120/18888",0.025,6.05384615384615,3.5763337125395,0.0134658694207626,0.0440585420291617,0.0254338556435456,"9759/5465/5563",3,"ZBM"
"BP","GO:0010717","regulation of epithelial to mesenchymal transition","3/78","120/18888",0.025,6.05384615384615,3.5763337125395,0.0134658694207626,0.0440585420291617,0.0254338556435456,"7040/5747/3066",3,"ZBM"
"BP","GO:0071346","cellular response to type II interferon","3/78","120/18888",0.025,6.05384615384615,3.5763337125395,0.0134658694207626,0.0440585420291617,0.0254338556435456,"1906/1612/7474",3,"ZBM"
"BP","GO:0002209","behavioral defense response","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"596/2558",2,"ZBM"
"BP","GO:0019098","reproductive behavior","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"7068/3066",2,"ZBM"
"BP","GO:0032768","regulation of monooxygenase activity","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"7421/1594",2,"ZBM"
"BP","GO:0042554","superoxide anion generation","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"7040/1906",2,"ZBM"
"BP","GO:0045124","regulation of bone resorption","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"5578/952",2,"ZBM"
"BP","GO:1904646","cellular response to amyloid-beta","2/78","43/18888",0.0465116279069767,11.262969588551,4.33853986768664,0.0136262876686229,0.0442694416276388,0.0255556025215834,"773/782",2,"ZBM"
"BP","GO:0050953","sensory perception of light stimulus","4/78","223/18888",0.0179372197309417,4.34356674715419,3.23431880246625,0.0136645517211562,0.0443417106262138,0.0255973215434258,"783/785/1429/93589",4,"ZBM"
"BP","GO:1904892","regulation of receptor signaling pathway via STAT","3/78","122/18888",0.0245901639344262,5.95460277427491,3.53538971833207,0.0140737721658059,0.045616160837179,0.0263330286548668,"7040/3575/2147",3,"ZBM"
"BP","GO:0030501","positive regulation of bone mineralization","2/78","44/18888",0.0454545454545455,11.006993006993,4.27934972821571,0.0142373348471406,0.0459847641270538,0.0265458137910205,"7421/6256",2,"ZBM"
"BP","GO:0030890","positive regulation of B cell proliferation","2/78","44/18888",0.0454545454545455,11.006993006993,4.27934972821571,0.0142373348471406,0.0459847641270538,0.0265458137910205,"596/952",2,"ZBM"
"BP","GO:0045761","regulation of adenylate cyclase activity","2/78","44/18888",0.0454545454545455,11.006993006993,4.27934972821571,0.0142373348471406,0.0459847641270538,0.0265458137910205,"776/775",2,"ZBM"
"BP","GO:0001838","embryonic epithelial tube formation","3/78","123/18888",0.024390243902439,5.906191369606,3.51525754651593,0.0143835030256135,0.0463487035796255,0.0267559066146454,"7040/836/7474",3,"ZBM"
"BP","GO:0071675","regulation of mononuclear cell migration","3/78","123/18888",0.024390243902439,5.906191369606,3.51525754651593,0.0143835030256135,0.0463487035796255,0.0267559066146454,"5747/5054/7474",3,"ZBM"
"BP","GO:0051651","maintenance of location in cell","4/78","228/18888",0.0175438596491228,4.24831309041835,3.17763404479813,0.014713201130997,0.0473559775937206,0.02733737982479,"581/2147/779/775",4,"ZBM"
"BP","GO:0002347","response to tumor cell","2/78","45/18888",0.0444444444444444,10.7623931623932,4.22203588873989,0.0148600706900742,0.0476624283547225,0.0275142859151463,"7040/1612",2,"ZBM"
"BP","GO:0042149","cellular response to glucose starvation","2/78","45/18888",0.0444444444444444,10.7623931623932,4.22203588873989,0.0148600706900742,0.0476624283547225,0.0275142859151463,"596/5563",2,"ZBM"
"BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/78","45/18888",0.0444444444444444,10.7623931623932,4.22203588873989,0.0148600706900742,0.0476624283547225,0.0275142859151463,"5465/2902",2,"ZBM"
"BP","GO:0001952","regulation of cell-matrix adhesion","3/78","125/18888",0.024,5.81169230769231,3.4756505801854,0.0150145538644055,0.0479910913356519,0.0277040145449953,"596/5747/5054",3,"ZBM"
"BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","3/78","125/18888",0.024,5.81169230769231,3.4756505801854,0.0150145538644055,0.0479910913356519,0.0277040145449953,"7040/5054/7474",3,"ZBM"
"BP","GO:0021761","limbic system development","3/78","125/18888",0.024,5.81169230769231,3.4756505801854,0.0150145538644055,0.0479910913356519,0.0277040145449953,"581/836/3065",3,"ZBM"
"BP","GO:0002685","regulation of leukocyte migration","4/78","230/18888",0.0173913043478261,4.21137123745819,3.1554135102251,0.0151465522902607,0.0483571588690216,0.0279153358545691,"5747/5054/1906/7474",4,"ZBM"
"BP","GO:0023061","signal release","6/78","487/18888",0.0123203285420945,2.98341494234718,2.85556297570681,0.0153450367308946,0.048934402846908,0.0282485638582318,"1906/2147/668/952/1131/785",6,"ZBM"
"BP","GO:0009895","negative regulation of catabolic process","5/78","353/18888",0.0141643059490085,3.42994116365221,2.96770828660355,0.0153971568381694,0.0490441083176673,0.0283118939862409,"596/1728/9759/5465/2903",5,"ZBM"
"BP","GO:0048713","regulation of oligodendrocyte differentiation","2/78","46/18888",0.0434782608695652,10.5284280936455,4.16649697409097,0.0154943908383752,0.0492404980948593,0.0284252647201082,"3065/3066",2,"ZBM"
"BP","GO:0051205","protein insertion into membrane","2/78","46/18888",0.0434782608695652,10.5284280936455,4.16649697409097,0.0154943908383752,0.0492404980948593,0.0284252647201082,"581/116444",2,"ZBM"
"BP","GO:0003014","renal system process","3/78","127/18888",0.0236220472440945,5.72016959418534,3.43689184380877,0.0156610938031975,0.0495427515968579,0.0285997478415083,"596/1906/8644",3,"ZBM"
"BP","GO:0009132","nucleoside diphosphate metabolic process","3/78","127/18888",0.0236220472440945,5.72016959418534,3.43689184380877,0.0156610938031975,0.0495427515968579,0.0285997478415083,"9759/5465/5563",3,"ZBM"
"BP","GO:0030282","bone mineralization","3/78","127/18888",0.0236220472440945,5.72016959418534,3.43689184380877,0.0156610938031975,0.0495427515968579,0.0285997478415083,"7421/6256/1594",3,"ZBM"
"BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","3/78","127/18888",0.0236220472440945,5.72016959418534,3.43689184380877,0.0156610938031975,0.0495427515968579,0.0285997478415083,"3065/5465/3066",3,"ZBM"
"CC","GO:0034702","monoatomic ion channel complex","27/78","344/19894",0.0784883720930233,20.0185599284437,22.3240463567702,2.86401678895268e-28,4.72562770177192e-26,3.25593487586199e-26,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27,"ZBM"
"CC","GO:0005891","voltage-gated calcium channel complex","15/78","45/19894",0.333333333333333,85.017094017094,35.3992485495653,5.98548425513995e-26,4.93802451049046e-24,3.40227526081639e-24,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15,"ZBM"
"CC","GO:1902495","transmembrane transporter complex","27/78","444/19894",0.0608108108108108,15.5098752598753,19.3992440631343,2.78216020621907e-25,1.53018811342049e-23,1.05429228867249e-23,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27,"ZBM"
"CC","GO:1990351","transporter complex","27/78","471/19894",0.0573248407643312,14.6207741303283,18.7691037753191,1.34104489430633e-24,5.53181018901361e-23,3.81139075223904e-23,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27,"ZBM"
"CC","GO:0034704","calcium channel complex","15/78","70/19894",0.214285714285714,54.6538461538462,28.2126369990825,1.16229701748472e-22,3.83558015769959e-21,2.64269637659684e-21,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15,"ZBM"
"CC","GO:0034703","cation channel complex","15/78","204/19894",0.0735294117647059,18.7537707390649,15.9908768581111,2.14837014119234e-15,5.90801788827894e-14,4.07059605699601e-14,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15,"ZBM"
"CC","GO:0045211","postsynaptic membrane","15/78","276/19894",0.0543478260869565,13.8614827201784,13.4991884564091,1.85500358848095e-13,4.37250845856224e-12,3.01263740685628e-12,"2903/2561/2904/2902/2563/775/2556/1131/116443/2906/10280/116444/2558/55879/2560",15,"ZBM"
"CC","GO:1990454","L-type voltage-gated calcium channel complex","6/78","12/19894",0.5,127.525641025641,27.5060723154744,2.70759347642502e-12,5.5844115451266e-11,3.84763283491976e-11,"779/776/775/783/784/782",6,"ZBM"
"CC","GO:0097060","synaptic membrane","15/78","397/19894",0.0377833753148615,9.63669831428018,10.9055746041527,3.39107339008215e-11,6.21696788181727e-10,4.28346112431429e-10,"2903/2561/2904/2902/2563/775/2556/1131/116443/2906/10280/116444/2558/55879/2560",15,"ZBM"
"CC","GO:0099634","postsynaptic specialization membrane","10/78","120/19894",0.0833333333333333,21.2542735042735,13.9620591700811,3.88253394400288e-11,6.40618100760475e-10,4.4138280626559e-10,"2903/2561/2904/775/116443/2906/10280/116444/2558/2560",10,"ZBM"
"CC","GO:1902711","GABA-A receptor complex","6/78","19/19894",0.315789473684211,80.5425101214575,21.7626596233983,7.77941313027709e-11,1.16691196954156e-09,8.03996763703278e-10,"2561/2563/2556/2558/55879/2560",6,"ZBM"
"CC","GO:1902710","GABA receptor complex","6/78","21/19894",0.285714285714286,72.8717948717949,20.6740645394725,1.54624426756167e-10,2.12608586789729e-09,1.46486299032158e-09,"2561/2563/2556/2558/55879/2560",6,"ZBM"
"CC","GO:0043025","neuronal cell body","14/78","488/19894",0.0286885245901639,7.31704497688104,8.86431768944756,5.77942279863514e-09,7.33542124442153e-08,5.05407013969713e-08,"836/3065/1728/10013/5563/4133/773/2563/775/777/116443/774/116444/2558",14,"ZBM"
"CC","GO:0099572","postsynaptic specialization","12/78","341/19894",0.0351906158357771,8.9754116850891,9.31993847751391,8.35848637124144e-09,9.85107322324884e-08,6.78734231649681e-08,"1612/2903/2561/2904/2902/775/116443/2906/10280/116444/2558/2560",12,"ZBM"
"CC","GO:0008328","ionotropic glutamate receptor complex","6/78","41/19894",0.146341463414634,37.3245778611632,14.6072640149561,1.20406322374716e-08,1.32446954612187e-07,9.12553180103109e-08,"2903/2904/2902/116443/2906/116444",6,"ZBM"
"CC","GO:0000118","histone deacetylase complex","7/78","77/19894",0.0909090909090909,23.1864801864802,12.2378256627888,2.08801472509951e-08,2.15326518525887e-07,1.48358940993913e-07,"3065/9734/9759/3066/8841/10013/55869",7,"ZBM"
"CC","GO:0098878","neurotransmitter receptor complex","6/78","46/19894",0.130434782608696,33.2675585284281,13.7459921814738,2.46964384833194e-08,2.39700726455747e-07,1.65152653634582e-07,"2903/2904/2902/116443/2906/116444",6,"ZBM"
"CC","GO:0030315","T-tubule","6/78","51/19894",0.117647058823529,30.0060331825038,13.0124539980587,4.67520165898963e-08,4.28560152074049e-07,2.95275894251976e-07,"779/776/775/783/784/782",6,"ZBM"
