"identifier","score","Gene"
"3U0D",0.930395675289528,"LCN2"
"3BX8",0.920709347371525,"LCN2"
"6ZZR",1,"LDHA"
"4ZVV",0.965013825211998,"LDHA"
"9BK3",0.959937592019372,"LDHA"
"9BK2",0.938170691453152,"LDHA"
"3OFE",1,"LDLR"
"3OFF",0.986876950582826,"LDLR"
"2LEF",1,"LEF1"
"3WUD",1,"LGALS1"
"1X9N",1,"LIG1"
"8VDN",1,"LIG1"
"8VZL",1,"LIG1"
"8VZM",1,"LIG1"
"8VDS",0.950627944273456,"LIG1"
"8VDT",0.930007261262136,"LIG1"
"5ZE3",1,"LOXL2"
"7WYJ",1,"LPO"
"7UCX",1,"LRP8"
"4IS9",1,"LTF"
"2e+59",1,"LY96"
"2e+56",0.944398263600259,"LY96"
"3A74",1,"LYN"
"4V36",0.974642917234755,"LYN"
"1CV9",0.961852628078173,"LYN"
"6ODD",1,"LYRM4"
"1QAK",1,"MAOA"
"1QAF",0.961496475604557,"MAOA"
"6EZZ",0.961496475604557,"MAOA"
"2XCG",1,"MAOB"
"8ONX",1,"MAP2"
"3NIE",0.9988094293633,"MAP2"
"5HZE",1,"MAP2K1"
"3VUT",1,"MAP2K4"
"6OYT",1,"MAP3K5"
"6OYW",1,"MAP3K5"
"6SLG",1,"MAPK1"
"7S1N",1,"MAPK10"
"3KVX",0.970619326545506,"MAPK10"
"7ORE",0.970619326545506,"MAPK10"
"7ORF",0.916750240306932,"MAPK10"
"6SFO",1,"MAPK14"
"2ZOQ",1,"MAPK3"
"6GES",1,"MAPK3"
"4QTB",0.944422268734033,"MAPK3"
"4G1W",1,"MAPK8"
"4HYS",1,"MAPK8"
"4HYU",1,"MAPK8"
"4IZY",1,"MAPK8"
"8XFL",1,"MARK4"
"7ZJY",1,"MAX"
"7ZK0",1,"MAX"
"7ZKD",1,"MAX"
"2VO4",0.978654465502203,"MAX"
"6R5J",0.974654470709363,"MAX"
"1AN2",0.971513674196158,"MAX"
"1R05",0.971513674196158,"MAX"
"1NLW",0.969156589051301,"MAX"
"7W6K",0.967429840748653,"MAX"
"1HLO",0.960219716447492,"MAX"
"4CHS",0.955300877725963,"MAX"
"4TOP",0.953021612570503,"MAX"
"6NTT",0.932711423749589,"MAX"
"5EYO",0.932622191965092,"MAX"
"8JRD",0.926909345900081,"MAX"
"1BBI",0.921338547097924,"MAX"
"2BBI",0.921338547097924,"MAX"
"1AVU",0.914584032376226,"MAX"
"1HYP",0.914584032376226,"MAX"
"1PI2",0.914584032376226,"MAX"
"1SBD",0.914584032376226,"MAX"
"2KSZ",0.914584032376226,"MAX"
"2ROA",0.914584032376226,"MAX"
"2ROB",0.914584032376226,"MAX"
"2SBA",0.914584032376226,"MAX"
"6QBC",1,"MCL1"
"6QF6",0.922681945732635,"MCL1"
"5ID3",1,"MCU"
"6C5R",0.985468491799637,"MCU"
"6X4S",0.980155729105104,"MCU"
"6DT0",0.97411947816155,"MCU"
"6O58",0.968347122313674,"MCU"
"6DNF",0.965119806747279,"MCU"
"6K7X",0.959366659901168,"MCU"
"6D7W",0.951174579640471,"MCU"
"6D80",0.938565902680286,"MCU"
"6XJV",0.938134157497756,"MCU"
"6K7Y",0.933493506595142,"MCU"
"6O5B",0.929042862194113,"MCU"
"6WDO",0.923994655222303,"MCU"
"4LWV",1,"MDM2"
"1V32",0.996345555742363,"MDM2"
"4JRG",0.995297339816035,"MDM2"
"4JSC",0.995297339816035,"MDM2"
"5VK1",0.991230136294821,"MDM2"
"1TTV",0.989789692066342,"MDM2"
"4LWT",0.98525997346624,"MDM2"
"4LWU",0.98525997346624,"MDM2"
"6V4E",0.985085226227788,"MDM2"
"4J3E",0.9848611244306,"MDM2"
"4IPF",0.983486151899957,"MDM2"
"4J74",0.983486151899957,"MDM2"
"4J7E",0.983486151899957,"MDM2"
"4J7D",0.98202938990409,"MDM2"
"1V31",0.978975961119843,"MDM2"
"3U15",0.977673348524907,"MDM2"
"4N5T",0.973904947399944,"MDM2"
"5UML",0.97114336589798,"MDM2"
"6Q9Q",0.969909501929576,"MDM2"
"2VYR",0.969406727440988,"MDM2"
"7AHY",0.967802704282063,"MDM2"
"4HBM",0.967571981751386,"MDM2"
"5VK0",0.964074562566801,"MDM2"
"6V4G",0.962274659323136,"MDM2"
"6Q9S",0.961121849182901,"MDM2"
"1UB1",1,"MECP2"
"1MJQ",1,"MET"
"1CMB",0.972216763527594,"MET"
"1MJO",0.970619479653261,"MET"
"1CMC",0.967222496713885,"MET"
"1MJ2",0.967107765049253,"MET"
"7ETQ",0.966125794480685,"MET"
"1CMA",0.961098492420831,"MET"
"1MJP",0.957962946512964,"MET"
"1MJM",0.951247449959245,"MET"
"4GQH",0.940146418325407,"MET"
"2ZPA",0.936609778670645,"MET"
"1MJK",0.934220031044639,"MET"
"3LAY",0.934220031044639,"MET"
"1VE8",0.930346414894497,"MET"
"4U5H",0.926449954319643,"MET"
"3ZC4",0.923203116149378,"MET"
"1MJL",0.916176842003713,"MET"
"4FO8",0.916176842003713,"MET"
"6JF6",0.913783102972646,"MET"
"5INX",0.913328082795668,"MET"
"3VK3",0.910507093576029,"MET"
"250D",0.907853233827888,"MET"
"3AOU",0.907414009424132,"MET"
"3G6N",0.906507196163631,"MET"
"1Q0D",0.905835621031206,"MET"
"3TON",1,"MGAM"
"3TOP",1,"MGAM"
"1WRJ",1,"MGMT"
"2G7H",1,"MGMT"
"4ZYH",0.972178169779839,"MGMT"
"7CSM",0.945862640989805,"MGMT"
"7D4V",0.945862640989805,"MGMT"
"7DKN",0.945862640989805,"MGMT"
"7DQQ",0.945862640989805,"MGMT"
"7DQR",0.945862640989805,"MGMT"
"7DQT",0.945862640989805,"MGMT"
"1YFH",0.943484698099212,"MGMT"
"4BHC",0.920934118552891,"MGMT"
"4ZYG",0.920934118552891,"MGMT"
"7E1P",0.920934118552891,"MGMT"
"6LR3",1,"MIF"
"4X19",0.998477024321279,"MIF"
"5TIG",0.998477024321279,"MIF"
"4NWR",0.997892796911219,"MIF"
"4OTA",0.99676303797105,"MIF"
"5CLO",0.99676303797105,"MIF"
"3MJZ",0.99564740245294,"MIF"
"4LHP",0.995250798389585,"MIF"
"1HFO",0.995134136626885,"MIF"
"6FPS",0.995075346447256,"MIF"
"4GUM",0.994400694688646,"MIF"
"4OTB",0.992748483956855,"MIF"
"5CLN",0.992748483956855,"MIF"
"3EJ3",0.99198059464774,"MIF"
"3EJ7",0.99198059464774,"MIF"
"1S0Y",0.991711043970634,"MIF"
"6BGN",0.991630551947353,"MIF"
"3GAD",0.990971631154776,"MIF"
"3GAC",0.990687784818757,"MIF"
"4X1C",0.990052116001521,"MIF"
"1OTF",0.988338359300431,"MIF"
"2AAL",0.988338359300431,"MIF"
"3ABF",0.988338359300431,"MIF"
"1UIZ",0.988233122582405,"MIF"
"4OTC",0.988008755373431,"MIF"
"5UZZ",1,"MIR21"
"2HW6",1,"MKNK1"
"5WVD",0.959954112795073,"MKNK1"
"8P9B",1,"MKNK2"
"8XFM",1,"MKNK2"
"6JLR",0.961493824821706,"MKNK2"
"2HW7",0.925843239562604,"MKNK2"
"6CJ5",0.925843239562604,"MKNK2"
"6CJE",0.925843239562604,"MKNK2"
"6CJH",0.925843239562604,"MKNK2"
"6CJW",0.925843239562604,"MKNK2"
"6CJY",0.925843239562604,"MKNK2"
"6CK3",0.925843239562604,"MKNK2"
"6CK6",0.925843239562604,"MKNK2"
"6CKI",0.925843239562604,"MKNK2"
"5F74",1,"MLXIPL"
"6Z3W",1,"MMGT1"
"7ADP",1,"MMGT1"
"7ADO",0.913015022558251,"MMGT1"
"1SU3",1,"MMP1"
"1FBL",0.968779476200325,"MMP1"
"7QBT",1,"MMP10"
"7QBU",1,"MMP10"
"7QBV",0.961660341192544,"MMP10"
"7QBS",0.92615209700975,"MMP10"
"5D3C",1,"MMP12"
"3LIK",0.971896496184136,"MMP12"
"3LIL",0.971896496184136,"MMP12"
"3LIR",0.971896496184136,"MMP12"
"3LJG",0.971896496184136,"MMP12"
"2OW9",1,"MMP13"
"4JP4",0.98863730798054,"MMP13"
"4JPA",0.98863730798054,"MMP13"
"3TVC",0.901124106835905,"MMP13"
"1RTG",1,"MMP2"
"1G49",1,"MMP3"
"2Y6C",1,"MMP7"
"2Y6D",1,"MMP7"
"1ITV",1,"MMP9"
"5F15",1,"MPG"
"5EZM",0.990373350884016,"MPG"
"4O6M",0.965166901008167,"MPG"
"6KFQ",0.962650192957789,"MPG"
"6M31",0.958094654022198,"MPG"
"4RYO",0.939075118915846,"MPG"
"8CZJ",0.933045322643372,"MPG"
"4RYN",0.930261345618811,"MPG"
"4RYR",0.930261345618811,"MPG"
"4RYQ",0.92291817991444,"MPG"
"2GUF",0.910563735902115,"MPG"
"5V7P",0.91004170281509,"MPG"
"7PNC",0.906663056810363,"MPG"
"4O6N",0.901350225865318,"MPG"
"4QI1",0.901350225865318,"MPG"
"1AEM",1,"MPI"
"6GVB",1,"MPO"
"7YRS",0.906488757054857,"MPO"
"4LXQ",0.905662672489218,"MPO"
"4KOP",0.901799712124801,"MPO"
"6S1L",1,"MSI1"
"4XYH",0.933413554228036,"MSI1"
"6S1R",0.903338595989528,"MSI1"
"5HK3",1,"MT3"
"5HK0",0.983395244239494,"MT3"
"1RM8",0.908333967436919,"MT3"
"7PED",1,"MTOR"
"7DKL",0.961932492167992,"MTOR"
"8OV0",1,"MUC5AC"
"2LBY",1,"MYC"
"2LED",1,"MYC"
"2LEE",1,"MYC"
"1XAV",0.993871098398071,"MYC"
"5HXC",0.9882776095774,"MYC"
"2ORB",0.98624004149724,"MYC"
"2YY0",0.98624004149724,"MYC"
"2L7V",0.984817273266185,"MYC"
"6NEB",0.984817273266185,"MYC"
"2IOD",0.981238056320625,"MYC"
"3C1T",0.981238056320625,"MYC"
"5XI1",0.979614820745701,"MYC"
"5W77",0.974903288254343,"MYC"
"2A5R",0.955794401092062,"MYC"
"6AU4",0.955794401092062,"MYC"
"4YWC",0.947867692352916,"MYC"
"7KBV",0.947182853913098,"MYC"
"1JZU",0.945811227351064,"MYC"
"4RQW",0.945354901686515,"MYC"
"4RRU",0.945354901686515,"MYC"
"2N6C",0.939187406371502,"MYC"
"4RS9",0.933653207892434,"MYC"
"2A5P",0.925558226564893,"MYC"
"6JJ0",0.925558226564893,"MYC"
"7KBW",0.925558226564893,"MYC"
"7OGZ",1,"MYH9"
"1NG2",1,"NCF1"
"1OV3",1,"NCF1"
"8FTT",1,"NEIL1"
"5ITR",0.908517919049134,"NEIL1"
"5ITU",0.908517919049134,"NEIL1"
"5ITY",0.908517919049134,"NEIL1"
"1TDH",0.905308310522221,"NEIL1"
"4NRV",0.905308310522221,"NEIL1"
"5ITX",0.904191784276238,"NEIL1"
"8TH9",1,"NEIL2"
"6VJI",0.994446754367347,"NEIL2"
"2W5H",1,"NEK2"
"2XK4",1,"NEK2"
"2XKD",1,"NEK2"
"2XKE",1,"NEK2"
"2XKF",1,"NEK2"
"5M51",1,"NEK2"
"5M57",1,"NEK2"
"2JAV",0.978345524292132,"NEK2"
"2W5A",0.978345524292132,"NEK2"
"2W5B",0.978345524292132,"NEK2"
"2XK3",0.978345524292132,"NEK2"
"2XK6",0.978345524292132,"NEK2"
"2XK7",0.978345524292132,"NEK2"
"2XK8",0.978345524292132,"NEK2"
"2XKC",0.978345524292132,"NEK2"
"2XNN",0.978345524292132,"NEK2"
"2XNP",0.978345524292132,"NEK2"
"4A4X",0.978345524292132,"NEK2"
"4AFE",0.978345524292132,"NEK2"
"5M53",0.978345524292132,"NEK2"
"5M55",0.978345524292132,"NEK2"
"6SGD",0.978345524292132,"NEK2"
"6SGH",0.978345524292132,"NEK2"
"6SGI",0.978345524292132,"NEK2"
"6SGK",0.978345524292132,"NEK2"
"6I2I",1,"NEK6"
"2LZ1",1,"NFE2L2"
"7O7B",1,"NFE2L2"
"1U36",1,"NFKB1"
"1U3J",1,"NFKB1"
"1U3Y",1,"NFKB1"
"1U3Z",1,"NFKB1"
"1U41",1,"NFKB1"
"1U42",1,"NFKB1"
"1OOA",0.941151818634303,"NFKB1"
"8TKL",0.941151818634303,"NFKB1"
"8TKM",0.941151818634303,"NFKB1"
"8TKN",0.941151818634303,"NFKB1"
"8TQD",0.941151818634303,"NFKB1"
"8TVT",1,"NFS1"
"5USR",0.929744852564685,"NFS1"
"1ZAN",1,"NGF"
"4IMG",0.99825609156575,"NGF"
"6YW8",0.976359673582379,"NGF"
"4EDX",0.958099877604957,"NGF"
"5JZ7",0.931775543018652,"NGF"
"2L9R",1,"NKX3-1"
"6LG3",1,"NLRP3"
"4B5P",0.996847707460039,"NLRP3"
"3VWD",0.952309605103914,"NLRP3"
"3VWE",0.952309605103914,"NLRP3"
"4B5O",0.952309605103914,"NLRP3"
"4GS4",0.952309605103914,"NLRP3"
"4IF5",0.952309605103914,"NLRP3"
"4U9Y",0.952309605103914,"NLRP3"
"4U9Z",0.952309605103914,"NLRP3"
"4PK2",0.928290082714179,"NLRP3"
"4PK3",0.928290082714179,"NLRP3"
"6YI3",0.905971313862373,"NLRP3"
"7LTU",0.905971313862373,"NLRP3"
"7LUX",0.905971313862373,"NLRP3"
"7LUZ",0.905971313862373,"NLRP3"
"7LV2",0.905971313862373,"NLRP3"
"1AJV",1,"NMB"
"8OOV",1,"NME1"
"7XK8",1,"NMUR2"
"4JS9",1,"NOS2"
"5XN3",1,"NOS2"
"3E7S",1,"NOS3"
"4UT2",1,"NOX4"
"7MK2",1,"NPR1"
"7MK3",0.967811973158807,"NPR1"
"7TAC",0.930402181453115,"NPR1"
"7TAD",0.930402181453115,"NPR1"
"4U9Q",1,"NQO1"
"4U9O",0.935444967686052,"NQO1"
"2FUG",0.930552211991512,"NQO1"
"7XFF",0.922634336738755,"NQO1"
"2W8I",0.911833650711872,"NQO1"
"4RAK",1,"NR1H2"
"5JY3",0.945232645716857,"NR1H2"
"3FC6",1,"NR1H3"
"3FXV",1,"NR1H4"
"2QNV",1,"NR1I2"
"3R8D",1,"NR1I2"
"6DUP",1,"NR1I2"
"7N2A",1,"NR1I2"
"7RIO",1,"NR1I2"
"7RIU",1,"NR1I2"
"8CCT",1,"NR1I2"
"8CH8",1,"NR1I2"
"8E3N",1,"NR1I2"
"8EQZ",1,"NR1I2"
"8FPE",1,"NR1I2"
"8SZV",1,"NR1I2"
"1M13",0.947328953536576,"NR1I2"
"4XAO",0.947328953536576,"NR1I2"
"6HJ2",0.947328953536576,"NR1I2"
"6P2B",0.947328953536576,"NR1I2"
"6S41",0.947328953536576,"NR1I2"
"7AX8",0.947328953536576,"NR1I2"
"7AXD",0.947328953536576,"NR1I2"
"7AXF",0.947328953536576,"NR1I2"
"7AXG",0.947328953536576,"NR1I2"
"7AXH",0.947328953536576,"NR1I2"
"7RIV",0.947328953536576,"NR1I2"
"8CF9",0.947328953536576,"NR1I2"
"1XNX",1,"NR1I3"
"6L6Q",1,"NR4A2"
"6L6L",0.952510951717161,"NR4A2"
"8K4L",1,"NRF1"
"8K3D",0.983460474847675,"NRF1"
"1I42",1,"NSFL1C"
"1JRU",1,"NSFL1C"
"1SS6",1,"NSFL1C"
"1V92",1,"NSFL1C"
"1VAZ",1,"NSFL1C"
"8OYD",1,"NTRK2"
"1XAW",1,"OCLN"
"3G7C",1,"OCLN"
"2ON3",1,"ODC1"
"7U6P",1,"ODC1"
"8I0K",1,"OGDH"
"8IU2",1,"OPN1LW"
"4DJH",1,"OPRK1"
"4EA3",1,"OPRL1"
"4DKL",1,"OPRM1"
"7YJO",1,"ORM1"
"7YJN",0.991136118386437,"ORM1"
"7YJK",0.986643104158423,"ORM1"
"7YJM",0.984086881141011,"ORM1"
"6TPK",1,"OXTR"
"2RUP",1,"P2RX4"
"1TJC",1,"P4HA1"
"1X5C",1,"P4HB"
"2K18",0.941126890942304,"P4HB"
"3BJ5",0.941126890942304,"P4HB"
"4EKZ",0.941126890942304,"P4HB"
"4EL1",0.941126890942304,"P4HB"
"4JU5",0.941126890942304,"P4HB"
"8GDY",0.941126890942304,"P4HB"
"7EEK",1,"PAM"
"5XUZ",0.968308924727592,"PAM"
"5NG6",0.960365424308168,"PAM"
"8TVL",0.953765923526414,"PAM"
"5XUS",0.938655368603368,"PAM"
"5XUT",0.938655368603368,"PAM"
"5XUU",0.938655368603368,"PAM"
"8D3L",0.935988535183216,"PAM"
"6OQ9",0.932081794385876,"PAM"
"4OO8",0.928578813184822,"PAM"
"5FW1",0.922074526584475,"PAM"
"5FW2",0.922074526584475,"PAM"
"5FW3",0.922074526584475,"PAM"
"7Z4J",0.922074526584475,"PAM"
"6OKW",0.921408767154556,"PAM"
"6OKX",0.921408767154556,"PAM"
"6OKY",0.921408767154556,"PAM"
"7Q02",0.921408767154556,"PAM"
"4CMP",0.91915055054062,"PAM"
"6NM9",0.910337770378521,"PAM"
"8HKD",0.902423863556019,"PAM"
"1UVB",0.900779681911294,"PAM"
"7PA2",1,"PARK7"
"7PA3",1,"PARK7"
"4ZGG",0.952142975583719,"PARK7"
"6AC7",1,"PARP1"
"1V9X",0.921601499457135,"PARP1"
"8JNY",1,"PARP2"
"8HKN",0.976840910698247,"PARP2"
"8HKS",0.976840910698247,"PARP2"
"8HLJ",0.976840910698247,"PARP2"
"8HLQ",0.976840910698247,"PARP2"
"7AEO",0.954730225462354,"PARP2"
"8HKO",0.954730225462354,"PARP2"
"6X0L",0.913381862901663,"PARP2"
"3IU5",1,"PBRM1"
"3G0J",0.955591298848766,"PBRM1"
"3HMF",0.955591298848766,"PBRM1"
"3IU6",0.955591298848766,"PBRM1"
"3MB4",0.955591298848766,"PBRM1"
"3TLP",0.955591298848766,"PBRM1"
"4Q0O",0.955591298848766,"PBRM1"
"5FH6",0.955591298848766,"PBRM1"
"5FH7",0.955591298848766,"PBRM1"
"5HRW",0.955591298848766,"PBRM1"
"5HRX",0.955591298848766,"PBRM1"
"6OXB",0.955591298848766,"PBRM1"
"5FH8",0.914959084531099,"PBRM1"
"2HII",1,"PCNA"
"2IX2",0.996608941882002,"PCNA"
"2HIK",0.99546302473142,"PCNA"
"2IJX",0.990104331247095,"PCNA"
"3K4X",0.990104331247095,"PCNA"
"5DA7",0.990104331247095,"PCNA"
"2NTI",0.988912022399287,"PCNA"
"2IO4",0.988265615330664,"PCNA"
"5AUJ",0.986583690078849,"PCNA"
"7O1E",0.984880348633906,"PCNA"
"3IFV",0.983408905347786,"PCNA"
"1RWZ",0.982737221138543,"PCNA"
"1RXM",0.982737221138543,"PCNA"
"6T7X",0.982737221138543,"PCNA"
"1IZ4",0.980248719824433,"PCNA"
"1IZ5",0.97892079519592,"PCNA"
"1UD9",0.975945754170336,"PCNA"
"7WP3",0.975945754170336,"PCNA"
"3HI8",0.971375960848062,"PCNA"
"3LX1",0.968970650886974,"PCNA"
"3LX2",0.968448819702319,"PCNA"
"1GE8",0.964152429724421,"PCNA"
"5A6D",0.964071319663407,"PCNA"
"8GJ5",0.96400372291862,"PCNA"
"7N5M",0.96394647230657,"PCNA"
"4MVC",1,"PCYT1A"
"4MVD",0.958283878712129,"PCYT1A"
"2OEV",1,"PDCD6"
"2OEW",1,"PDCD6"
"2OEX",1,"PDCD6"
"2OJQ",1,"PDCD6"
"4JJY",1,"PDCD6"
"2ZNE",0.983185759827806,"PDCD6"
"2R03",0.941124211101074,"PDCD6"
"2ALB",1,"PDIA3"
"2DMM",0.964249514536341,"PDIA3"
"7EAT",1,"PDK4"
"2ZDX",0.953527526021852,"PDK4"
"2ZKJ",0.953527526021852,"PDK4"
"7EBB",0.953527526021852,"PDK4"
"7EBG",0.953527526021852,"PDK4"
"4ADT",1,"PDX1"
"4ADU",0.994208322693224,"PDX1"
"2KY5",1,"PECAM1"
"5GNI",1,"PECAM1"
"5C14",0.982090682723357,"PECAM1"
"8TWY",1,"PIK3CA"
"5I4U",1,"PIK3CD"
"5IS5",1,"PIK3CD"
"5NCY",1,"PIK3CD"
"5NCZ",1,"PIK3CD"
"5O83",1,"PIK3CD"
"5T27",1,"PIK3CD"
"5T28",1,"PIK3CD"
"5T2B",1,"PIK3CD"
"5T2D",1,"PIK3CD"
"5T2G",1,"PIK3CD"
"5T2I",1,"PIK3CD"
"5T2L",1,"PIK3CD"
"5T2M",1,"PIK3CD"
"6DGT",1,"PIK3CD"
"6EYZ",1,"PIK3CD"
"6EZ6",1,"PIK3CD"
"6GY0",1,"PIK3CD"
"6HI1",1,"PIK3CD"
"6HI2",1,"PIK3CD"
"6HI9",1,"PIK3CD"
"6Q6Y",1,"PIK3CD"
"6Q73",1,"PIK3CD"
"6Q74",1,"PIK3CD"
"6ZAA",1,"PIK3CD"
"6ZAC",1,"PIK3CD"
"8AJ8",1,"PIK3CG"
"7MEZ",0.926117777932671,"PIK3CG"
"6D81",1,"PIK3R1"
"6D82",1,"PIK3R1"
"6D85",1,"PIK3R1"
"6D86",1,"PIK3R1"
"6D87",1,"PIK3R1"
"6MRP",1,"PIK3R1"
"6R4R",1,"PIK3R1"
"7CV3",1,"PIM1"
"7CV4",0.948914644510797,"PIM1"
"7R6Y",1,"PKM"
"1G5K",0.987104393627944,"PKM"
"1GJ1",0.987104393627944,"PKM"
"1N0K",0.987104393627944,"PKM"
"1N0O",0.987104393627944,"PKM"
"8F5U",0.932392834966419,"PKM"
"4NKH",1,"PKN1"
"4NKG",0.928432859584095,"PKN1"
"6Q42",1,"PLA2G1B"
"3U8B",1,"PLA2G2A"
"3U8D",1,"PLA2G2A"
"3U8H",1,"PLA2G2A"
"3U8I",1,"PLA2G2A"
"1OLP",1,"PLAT"
"1HPL",0.991408738168932,"PLAT"
"1QM6",0.987124410069718,"PLAT"
"1RRL",0.985011580222255,"PLAT"
"2SBL",0.985011580222255,"PLAT"
"1QMD",0.982804845514405,"PLAT"
"2WY6",0.982804845514405,"PLAT"
"2IUJ",0.979107732660949,"PLAT"
"1GYG",0.978689912103634,"PLAT"
"5T5V",0.976854842327188,"PLAT"
"5TQN",0.976854842327188,"PLAT"
"5TQO",0.976854842327188,"PLAT"
"5TQP",0.976854842327188,"PLAT"
"5TR0",0.976854842327188,"PLAT"
"1KHO",0.975878786591023,"PLAT"
"2IUK",0.975004072555227,"PLAT"
"1RRH",0.973790451097465,"PLAT"
"1LNH",0.972295174081078,"PLAT"
"1NO3",0.972295174081078,"PLAT"
"1ROV",0.972295174081078,"PLAT"
"6U7M",0.971442180339828,"PLAT"
"7SOJ",0.968530480419863,"PLAT"
"1JNQ",0.966438131393617,"PLAT"
"1N8Q",0.966438131393617,"PLAT"
"2WXT",0.965723132349782,"PLAT"
"8GEV",1,"PLAU"
"8GD2",0.975062846434523,"PLAU"
"8GDM",0.975062846434523,"PLAU"
"8GEM",0.975062846434523,"PLAU"
"8GEU",0.975062846434523,"PLAU"
"8GEY",0.975062846434523,"PLAU"
"7JX2",0.913479472665642,"PLAU"
"7K3I",0.913479472665642,"PLAU"
"6U8Z",1,"PLD1"
"6OHS",1,"PLD2"
"6OHQ",0.959954310867893,"PLD2"
"7SVP",0.959954310867893,"PLD2"
"6OHM",0.922992490523786,"PLD2"
"6OHP",0.922992490523786,"PLD2"
"1XX0",1,"PLEK"
"1ZM0",1,"PLEK"
"2CSO",1,"PLEK"
"2I5F",1,"PLEK"
"2I5C",0.949962559919643,"PLEK"
"7TLP",1,"PLG"
"8TQF",0.964739895363756,"PLG"
"8DSK",0.962438199007399,"PLG"
"8FSD",0.962438199007399,"PLG"
"7BXS",0.91723941631632,"PLG"
"7UJH",0.91723941631632,"PLG"
"3WGC",0.909050872984065,"PLG"
"3D5X",1,"PLK1"
"3DB6",1,"PLK1"
"3D5U",0.977368906812045,"PLK1"
"3D5V",0.977368906812045,"PLK1"
"3D5W",0.977368906812045,"PLK1"
"3DB8",0.926053270042292,"PLK1"
"3DBC",0.926053270042292,"PLK1"
"4P5A",1,"POLB"
"4P5B",1,"POLB"
"3SRG",1,"PON1"
"1V04",0.938350294311264,"PON1"
"3SRE",0.930648238038935,"PON1"
"7SAT",1,"POR"
"3G2E",0.994193108077974,"POR"
"7PVH",0.978907681893959,"POR"
"3ON3",0.930102858358577,"POR"
"6RNV",0.917039911994641,"POR"
"6ZA2",0.917039911994641,"POR"
"7CMG",0.917039911994641,"POR"
"1YXN",0.915023665639224,"POR"
"2RAA",0.904338805270452,"POR"
"3ET1",1,"PPARA"
"3PEQ",1,"PPARD"
"6A6P",1,"PPARD"
"9CK0",1,"PPARG"
"9CWN",0.947448034798146,"PPARG"
"8SC9",0.907354065927394,"PPARG"
"8WFE",0.907354065927394,"PPARG"
"1XB7",1,"PPARGC1A"
"3D24",1,"PPARGC1A"
"1PJA",1,"PPT1"
"7E4U",1,"PRDX1"
"2FGE",1,"PREP"
"4F2L",1,"PRKAA1"
"4RED",1,"PRKAA1"
"4QFG",0.911629438505773,"PRKAA1"
"2H6D",1,"PRKAA2"
"2YZA",1,"PRKAA2"
"6BX6",1,"PRKAA2"
"4YEF",1,"PRKAB1"
"4JVA",1,"PRKAR2B"
"3HPM",1,"PRKCA"
"3HPK",0.971083891017202,"PRKCA"
"2GZV",0.931115142996154,"PRKCA"
"6AR4",0.931115142996154,"PRKCA"
"6BJN",0.931115142996154,"PRKCA"
"6BJO",0.931115142996154,"PRKCA"
"3PFQ",1,"PRKCB"
"3UEJ",1,"PRKCD"
"3UEY",1,"PRKCD"
"3UFF",1,"PRKCD"
"3UGD",1,"PRKCD"
"3UGI",1,"PRKCD"
"3UGL",1,"PRKCD"
"7KND",0.941152045520748,"PRKCD"
"7KNJ",0.941152045520748,"PRKCD"
"7KO6",0.941152045520748,"PRKCD"
"7LCB",0.941152045520748,"PRKCD"
"7LEO",0.941152045520748,"PRKCD"
"7LF3",0.941152045520748,"PRKCD"
"4MJS",1,"PRKCZ"
"4HSG",1,"PRMT3"
"4RYL",0.941524243710913,"PRMT3"
"4QQN",0.930091148154586,"PRMT3"
"7OKS",1,"PROCR"
"7OKT",0.958283798521502,"PROCR"
"7OKU",0.958283798521502,"PROCR"
"7OKV",0.958283798521502,"PROCR"
"7Q5D",0.958283798521502,"PROCR"
"8C44",0.958283798521502,"PROCR"
"8ADT",1,"PRSS1"
"9BKF",1,"PRSS1"
"9BKG",1,"PRSS1"
"8OQY",1,"PSEN1"
"8OQZ",1,"PSEN1"
"3ZEH",1,"PSIP1"
"5L5W",1,"PSMB5"
"5L5X",1,"PSMB5"
"5L5Y",1,"PSMB5"
"5L5Z",1,"PSMB5"
"5L60",1,"PSMB5"
"5L61",1,"PSMB5"
"5L62",1,"PSMB5"
"5L63",1,"PSMB5"
"5L64",1,"PSMB5"
"3AWG",1,"PTEN"
"3AWF",0.980455548509375,"PTEN"
"3AWE",0.961660391721248,"PTEN"
"3N0A",0.938237549687008,"PTEN"
"7M8W",1,"PTGDR2"
"6D27",0.937444441064017,"PTGDR2"
"8PYV",1,"PTGES"
"8IUL",1,"PTGFR"
"8IUM",1,"PTGFR"
"8IUK",0.946019396239146,"PTGFR"
"3N8W",1,"PTGS1"
"1U67",0.941795783721065,"PTGS1"
"3N8Y",0.921624282170641,"PTGS1"
"5WBE",0.905533199601225,"PTGS1"
"3HS5",1,"PTGS2"
"3HS6",1,"PTGS2"
"3HS7",1,"PTGS2"
"3KRK",1,"PTGS2"
"3MDL",1,"PTGS2"
"3NTB",1,"PTGS2"
"3OLT",1,"PTGS2"
"3OLU",1,"PTGS2"
"3Q7D",1,"PTGS2"
"3RR3",1,"PTGS2"
"3TZI",1,"PTGS2"
"4E1G",1,"PTGS2"
"4FM5",1,"PTGS2"
"4OTY",1,"PTGS2"
"4RRW",1,"PTGS2"
"4RRX",1,"PTGS2"
"4RRY",1,"PTGS2"
"4RRZ",1,"PTGS2"
"4RS0",1,"PTGS2"
